"id","industryId","industry","targetName","value","createTime","updateTime","year","province"
"6501","33","文化、体育和娱乐业","地方政策-云南省发展和改革委员会政策数量","2","17/9/2025 11:12:43","21/10/2025 13:26:53","2022","云南省"
"6502","47","木材加工和木、竹、藤、棕、草制品业","地方政策-云南省人民政府办公厅政策数量","1","17/9/2025 11:12:43","21/10/2025 13:26:53","2022","云南省"
"6503","36","造纸和纸制品业","地方政策-云南省人民政府办公厅政策数量","1","17/9/2025 11:12:43","21/10/2025 13:26:53","2022","云南省"
"6504","38","家具制造业","地方政策-云南省人民政府办公厅政策数量","1","17/9/2025 11:12:43","21/10/2025 13:26:53","2022","云南省"
"6505","37","住宿和餐饮业","地方政策-云南省人民政府办公厅政策数量","1","17/9/2025 11:12:43","21/10/2025 13:26:53","2022","云南省"
"6506","30","科学研究和技术服务业","地方政策-云南省人民政府办公厅政策数量","2","17/9/2025 11:12:43","21/10/2025 13:26:53","2022","云南省"
"6507","28","水利、环境和公共设施管理业","地方政策-云南省人民政府办公厅政策数量","1","17/9/2025 11:12:43","21/10/2025 13:26:52","2022","云南省"
"6508","30","科学研究和技术服务业","地方政策-云南省统计局政策数量","1","17/9/2025 11:12:43","21/10/2025 13:26:53","2022","云南省"
"6509","30","科学研究和技术服务业","地方政策-云南省财政厅政策数量","2","17/9/2025 11:12:43","21/10/2025 13:26:53","2022","云南省"
"6510","1","医药制造业","地方政策-云南省人民政府政策数量","1","17/9/2025 11:12:43","21/10/2025 13:26:53","2022","云南省"
"6511","22","非金属矿物制品业","地方政策-云南省人民政府办公厅政策数量","1","17/9/2025 11:12:43","21/10/2025 13:26:53","2022","云南省"
"6512","29","金属冶炼和压延加工业","地方政策-云南省人民政府办公厅政策数量","1","17/9/2025 11:12:43","21/10/2025 13:26:53","2022","云南省"
"6513","45","石油加工、炼焦和核燃料加工业","地方政策-云南省人民政府办公厅政策数量","1","17/9/2025 11:12:43","21/10/2025 13:26:53","2022","云南省"
"6514",,"电信、广播电视和卫星传输服务","地方政策-云南省工业和信息化厅政策数量","2","17/9/2025 11:12:43","17/9/2025 11:12:43","2022","云南省"
"6515","14","采矿业","地方政策-云南省工业和信息化厅政策数量","1","17/9/2025 11:12:43","21/10/2025 13:26:53","2022","云南省"
"6516","34","农、林、牧、渔业","地方政策-云南省工业和信息化厅政策数量","1","17/9/2025 11:12:43","21/10/2025 13:26:53","2022","云南省"
"6517","28","水利、环境和公共设施管理业","地方政策-云南省工业和信息化厅政策数量","1","17/9/2025 11:12:43","21/10/2025 13:26:52","2022","云南省"
"6518","31","教育","地方政策-云南省工业和信息化厅政策数量","1","17/9/2025 11:12:43","21/10/2025 13:26:53","2022","云南省"
"6519","35","卫生和社会工作","地方政策-云南省工业和信息化厅政策数量","1","17/9/2025 11:12:44","21/10/2025 13:26:53","2022","云南省"
"6520","33","文化、体育和娱乐业","地方政策-云南省工业和信息化厅政策数量","1","17/9/2025 11:12:44","21/10/2025 13:26:53","2022","云南省"
"6521","3","信息传输、软件和信息技术服务业","地方政策-云南省通信管理局政策数量","1","17/9/2025 11:12:44","21/10/2025 13:26:52","2022","云南省"
"6522",,"电信、广播电视和卫星传输服务","地方政策-云南省通信管理局政策数量","1","17/9/2025 11:12:44","17/9/2025 11:12:44","2022","云南省"
"6523","13","电力、热力、燃气及水生产和供应业","地方政策-云南省通信管理局政策数量","1","17/9/2025 11:12:44","21/10/2025 13:26:53","2022","云南省"
"6524","14","采矿业","地方政策-云南省通信管理局政策数量","1","17/9/2025 11:12:44","21/10/2025 13:26:53","2022","云南省"
"6525","34","农、林、牧、渔业","地方政策-云南省通信管理局政策数量","1","17/9/2025 11:12:44","21/10/2025 13:26:53","2022","云南省"
"6526","28","水利、环境和公共设施管理业","地方政策-云南省通信管理局政策数量","1","17/9/2025 11:12:44","21/10/2025 13:26:52","2022","云南省"
"6527","31","教育","地方政策-云南省通信管理局政策数量","1","17/9/2025 11:12:44","21/10/2025 13:26:53","2022","云南省"
"6528","35","卫生和社会工作","地方政策-云南省通信管理局政策数量","1","17/9/2025 11:12:44","21/10/2025 13:26:53","2022","云南省"
"6529","33","文化、体育和娱乐业","地方政策-云南省通信管理局政策数量","1","17/9/2025 11:12:44","21/10/2025 13:26:53","2022","云南省"
"6530","17","交通运输、仓储和邮政业","地方政策-云南省通信管理局政策数量","1","17/9/2025 11:12:44","21/10/2025 13:26:53","2022","云南省"
"6531","3","信息传输、软件和信息技术服务业","地方政策-中共云南省委网络安全和信息化委员会办公室政策数量","1","17/9/2025 11:12:44","21/10/2025 13:26:52","2022","云南省"
"6532",,"电信、广播电视和卫星传输服务","地方政策-中共云南省委网络安全和信息化委员会办公室政策数量","1","17/9/2025 11:12:44","17/9/2025 11:12:44","2022","云南省"
"6533","13","电力、热力、燃气及水生产和供应业","地方政策-中共云南省委网络安全和信息化委员会办公室政策数量","1","17/9/2025 11:12:44","21/10/2025 13:26:53","2022","云南省"
"6534","14","采矿业","地方政策-中共云南省委网络安全和信息化委员会办公室政策数量","1","17/9/2025 11:12:44","21/10/2025 13:26:53","2022","云南省"
"6535","34","农、林、牧、渔业","地方政策-中共云南省委网络安全和信息化委员会办公室政策数量","1","17/9/2025 11:12:44","21/10/2025 13:26:53","2022","云南省"
"6536","28","水利、环境和公共设施管理业","地方政策-中共云南省委网络安全和信息化委员会办公室政策数量","1","17/9/2025 11:12:44","21/10/2025 13:26:52","2022","云南省"
"6537","31","教育","地方政策-中共云南省委网络安全和信息化委员会办公室政策数量","1","17/9/2025 11:12:45","21/10/2025 13:26:53","2022","云南省"
"6538","35","卫生和社会工作","地方政策-中共云南省委网络安全和信息化委员会办公室政策数量","1","17/9/2025 11:12:45","21/10/2025 13:26:53","2022","云南省"
"6539","33","文化、体育和娱乐业","地方政策-中共云南省委网络安全和信息化委员会办公室政策数量","1","17/9/2025 11:12:45","21/10/2025 13:26:53","2022","云南省"
"6540","17","交通运输、仓储和邮政业","地方政策-中共云南省委网络安全和信息化委员会办公室政策数量","1","17/9/2025 11:12:45","21/10/2025 13:26:53","2022","云南省"
"6541","3","信息传输、软件和信息技术服务业","地方政策-云南省发展和改革委员会政策数量","2","17/9/2025 11:12:45","21/10/2025 13:26:52","2022","云南省"
"6542",,"电信、广播电视和卫星传输服务","地方政策-云南省发展和改革委员会政策数量","1","17/9/2025 11:12:45","17/9/2025 11:12:45","2022","云南省"
"6543","14","采矿业","地方政策-云南省发展和改革委员会政策数量","1","17/9/2025 11:12:45","21/10/2025 13:26:53","2022","云南省"
"6544","31","教育","地方政策-云南省发展和改革委员会政策数量","1","17/9/2025 11:12:45","21/10/2025 13:26:53","2022","云南省"
"6545","35","卫生和社会工作","地方政策-云南省发展和改革委员会政策数量","1","17/9/2025 11:12:45","21/10/2025 13:26:53","2022","云南省"
"6546","3","信息传输、软件和信息技术服务业","地方政策-云南省财政厅政策数量","1","17/9/2025 11:12:45","21/10/2025 13:26:52","2022","云南省"
"6547",,"电信、广播电视和卫星传输服务","地方政策-云南省财政厅政策数量","1","17/9/2025 11:12:45","17/9/2025 11:12:45","2022","云南省"
"6548","13","电力、热力、燃气及水生产和供应业","地方政策-云南省财政厅政策数量","1","17/9/2025 11:12:45","21/10/2025 13:26:53","2022","云南省"
"6549","14","采矿业","地方政策-云南省财政厅政策数量","1","17/9/2025 11:12:45","21/10/2025 13:26:53","2022","云南省"
"6550","34","农、林、牧、渔业","地方政策-云南省财政厅政策数量","1","17/9/2025 11:12:45","21/10/2025 13:26:53","2022","云南省"
"6551","28","水利、环境和公共设施管理业","地方政策-云南省财政厅政策数量","1","17/9/2025 11:12:45","21/10/2025 13:26:52","2022","云南省"
"6552","31","教育","地方政策-云南省财政厅政策数量","1","17/9/2025 11:12:45","21/10/2025 13:26:53","2022","云南省"
"6553","35","卫生和社会工作","地方政策-云南省财政厅政策数量","1","17/9/2025 11:12:45","21/10/2025 13:26:53","2022","云南省"
"6554","33","文化、体育和娱乐业","地方政策-云南省财政厅政策数量","1","17/9/2025 11:12:45","21/10/2025 13:26:53","2022","云南省"
"6555","17","交通运输、仓储和邮政业","地方政策-云南省财政厅政策数量","1","17/9/2025 11:12:45","21/10/2025 13:26:53","2022","云南省"
"6556",,"互联网和相关服务","地方政策-云南省工业和信息化厅政策数量","1","17/9/2025 11:12:46","17/9/2025 11:12:46","2022","云南省"
"6557","3","信息传输、软件和信息技术服务业","地方政策-云南省教育厅政策数量","1","17/9/2025 11:12:46","21/10/2025 13:26:52","2022","云南省"
"6558",,"互联网和相关服务","地方政策-云南省教育厅政策数量","1","17/9/2025 11:12:46","17/9/2025 11:12:46","2022","云南省"
"6559",,"电信、广播电视和卫星传输服务","地方政策-云南省教育厅政策数量","1","17/9/2025 11:12:46","17/9/2025 11:12:46","2022","云南省"
"6560","3","信息传输、软件和信息技术服务业","地方政策-云南省人力资源社会保障厅政策数量","1","17/9/2025 11:12:46","21/10/2025 13:26:52","2022","云南省"
"6561",,"互联网和相关服务","地方政策-云南省人力资源社会保障厅政策数量","1","17/9/2025 11:12:46","17/9/2025 11:12:46","2022","云南省"
"6562",,"电信、广播电视和卫星传输服务","地方政策-云南省人力资源社会保障厅政策数量","1","17/9/2025 11:12:46","17/9/2025 11:12:46","2022","云南省"
"6563",,"工业设计","地方政策-云南省工业和信息化厅政策数量","1","17/9/2025 11:12:46","17/9/2025 11:12:46","2022","云南省"
"6564",,"制造业","地方政策-云南省工业和信息化厅政策数量","1","17/9/2025 11:12:46","17/9/2025 11:12:46","2022","云南省"
"6565",,"工业设计","地方政策-云南省发展和改革委员会政策数量","1","17/9/2025 11:12:46","17/9/2025 11:12:46","2022","云南省"
"6566",,"制造业","地方政策-云南省发展和改革委员会政策数量","1","17/9/2025 11:12:46","17/9/2025 11:12:46","2022","云南省"
"6567",,"工业设计","地方政策-云南省教育厅政策数量","1","17/9/2025 11:12:46","17/9/2025 11:12:46","2022","云南省"
"6568",,"制造业","地方政策-云南省教育厅政策数量","1","17/9/2025 11:12:46","17/9/2025 11:12:46","2022","云南省"
"6569",,"工业设计","地方政策-云南省财政厅政策数量","1","17/9/2025 11:12:46","17/9/2025 11:12:46","2022","云南省"
"6570",,"制造业","地方政策-云南省财政厅政策数量","1","17/9/2025 11:12:46","17/9/2025 11:12:46","2022","云南省"
"6571",,"工业设计","地方政策-云南省科学技术厅政策数量","1","17/9/2025 11:12:46","17/9/2025 11:12:46","2022","云南省"
"6572",,"制造业","地方政策-云南省科学技术厅政策数量","1","17/9/2025 11:12:46","17/9/2025 11:12:46","2022","云南省"
"6573",,"工业设计","地方政策-云南省人力资源和社会保障厅政策数量","1","17/9/2025 11:12:46","17/9/2025 11:12:46","2022","云南省"
"6574",,"制造业","地方政策-云南省人力资源和社会保障厅政策数量","1","17/9/2025 11:12:46","17/9/2025 11:12:46","2022","云南省"
"6575",,,"发布政策数量","12","17/9/2025 11:12:47","17/9/2025 11:12:47","2022","陕西省"
"6576",,,"地方政策政策数量","12","17/9/2025 11:12:47","17/9/2025 11:12:47","2022","陕西省"
"6577",,,"陕西省工业和信息化厅发布政策数量","2","17/9/2025 11:12:47","17/9/2025 11:12:47","2022","陕西省"
"6578",,,"陕西省科学技术厅发布政策数量","4","17/9/2025 11:12:47","17/9/2025 11:12:47","2022","陕西省"
"6579",,,"陕西省财政厅发布政策数量","2","17/9/2025 11:12:47","17/9/2025 11:12:47","2022","陕西省"
"6580",,,"陕西省商务厅发布政策数量","1","17/9/2025 11:12:47","17/9/2025 11:12:47","2022","陕西省"
"6581",,,"陕西省人民政府国有资产监督管理委员会发布政策数量","1","17/9/2025 11:12:47","17/9/2025 11:12:47","2022","陕西省"
"6582",,,"中国证券监督管理委员会陕西监管局发布政策数量","1","17/9/2025 11:12:47","17/9/2025 11:12:47","2022","陕西省"
"6583",,,"西安市人民政府发布政策数量","2","17/9/2025 11:12:47","17/9/2025 11:12:47","2022","陕西省"
"6584",,,"陕西省人民政府办公厅发布政策数量","1","17/9/2025 11:12:47","17/9/2025 11:12:47","2022","陕西省"
"6585",,,"陕西省淘汰落后产能工作协调领导小组办公室发布政策数量","1","17/9/2025 11:12:47","17/9/2025 11:12:47","2022","陕西省"
"6586",,,"省政府办公厅发布政策数量","1","17/9/2025 11:12:47","17/9/2025 11:12:47","2022","陕西省"
"6587",,,"陕西省教育厅发布政策数量","1","17/9/2025 11:12:47","17/9/2025 11:12:47","2022","陕西省"
"6588",,,"陕西省人民政府发布政策数量","1","17/9/2025 11:12:47","17/9/2025 11:12:47","2022","陕西省"
"6589",,,"陕西省发展和改革委员会发布政策数量","1","17/9/2025 11:12:47","17/9/2025 11:12:47","2022","陕西省"
"6590","30","科学研究和技术服务业","政策数量","5","17/9/2025 11:12:47","21/10/2025 13:26:53","2022","陕西省"
"6591","32","仪器仪表制造业","政策数量","2","17/9/2025 11:12:47","21/10/2025 13:26:53","2022","陕西省"
"6592","3","信息传输、软件和信息技术服务业","政策数量","2","17/9/2025 11:12:48","21/10/2025 13:26:52","2022","陕西省"
"6593","21","通信传输设备业","政策数量","2","17/9/2025 11:12:48","21/10/2025 13:26:53","2022","陕西省"
"6594",,"互联网和相关服务","政策数量","2","17/9/2025 11:12:48","17/9/2025 11:12:48","2022","陕西省"
"6595","5","专用设备制造业","政策数量","1","17/9/2025 11:12:48","21/10/2025 13:26:53","2022","陕西省"
"6596","14","采矿业","政策数量","1","17/9/2025 11:12:48","21/10/2025 13:26:53","2022","陕西省"
"6597",,"电信、广播电视和卫星传输服务","政策数量","1","17/9/2025 11:12:48","17/9/2025 11:12:48","2022","陕西省"
"6598","18","通用设备制造业","政策数量","1","17/9/2025 11:12:48","21/10/2025 13:26:53","2022","陕西省"
"6599","29","金属冶炼和压延加工业","政策数量","1","17/9/2025 11:12:48","21/10/2025 13:26:53","2022","陕西省"
"6600","22","非金属矿物制品业","政策数量","1","17/9/2025 11:12:48","21/10/2025 13:26:53","2022","陕西省"
"6601","12","汽车制造业","政策数量","1","17/9/2025 11:12:48","21/10/2025 13:26:53","2022","陕西省"
"6602","2","化学原料和化学制品制造业","政策数量","1","17/9/2025 11:12:48","21/10/2025 13:26:53","2022","陕西省"
"6603",,"制造业","政策数量","1","17/9/2025 11:12:48","17/9/2025 11:12:48","2022","陕西省"
"6604","27","铁路、船舶、航空航天和其他运输设备制造业","政策数量","1","17/9/2025 11:12:48","21/10/2025 13:26:53","2022","陕西省"
"6605","36","造纸和纸制品业","政策数量","1","17/9/2025 11:12:48","21/10/2025 13:26:53","2022","陕西省"
"6606","19","半导体业","政策数量","1","17/9/2025 11:12:48","21/10/2025 13:26:53","2022","陕西省"
"6607","15","纺织鞋服业","政策数量","1","17/9/2025 11:12:48","21/10/2025 13:26:53","2022","陕西省"
"6608","23","橡胶和塑料制品业","政策数量","1","17/9/2025 11:12:49","21/10/2025 13:26:53","2022","陕西省"
"6609","13","电力、热力、燃气及水生产和供应业","政策数量","1","17/9/2025 11:12:49","21/10/2025 13:26:53","2022","陕西省"
"6610","25","其他制造业","政策数量","1","17/9/2025 11:12:49","21/10/2025 13:26:53","2022","陕西省"
"6611",,,"地方政策-陕西省工业和信息化厅政策数量","2","17/9/2025 11:12:49","17/9/2025 11:12:49","2022","陕西省"
"6612",,,"地方政策-陕西省科学技术厅政策数量","4","17/9/2025 11:12:49","17/9/2025 11:12:49","2022","陕西省"
"6613",,,"地方政策-陕西省财政厅政策数量","2","17/9/2025 11:12:49","17/9/2025 11:12:49","2022","陕西省"
"6614",,,"地方政策-陕西省商务厅政策数量","1","17/9/2025 11:12:49","17/9/2025 11:12:49","2022","陕西省"
"6615",,,"地方政策-陕西省人民政府国有资产监督管理委员会政策数量","1","17/9/2025 11:12:49","17/9/2025 11:12:49","2022","陕西省"
"6616",,,"地方政策-中国证券监督管理委员会陕西监管局政策数量","1","17/9/2025 11:12:49","17/9/2025 11:12:49","2022","陕西省"
"6617",,,"地方政策-西安市人民政府政策数量","2","17/9/2025 11:12:49","17/9/2025 11:12:49","2022","陕西省"
"6618",,,"地方政策-陕西省人民政府办公厅政策数量","1","17/9/2025 11:12:49","17/9/2025 11:12:49","2022","陕西省"
"6619",,,"地方政策-陕西省淘汰落后产能工作协调领导小组办公室政策数量","1","17/9/2025 11:12:49","17/9/2025 11:12:49","2022","陕西省"
"6620",,,"地方政策-省政府办公厅政策数量","1","17/9/2025 11:12:49","17/9/2025 11:12:49","2022","陕西省"
"6621",,,"地方政策-陕西省教育厅政策数量","1","17/9/2025 11:12:49","17/9/2025 11:12:49","2022","陕西省"
"6622",,,"地方政策-陕西省人民政府政策数量","1","17/9/2025 11:12:49","17/9/2025 11:12:49","2022","陕西省"
"6623",,,"地方政策-陕西省发展和改革委员会政策数量","1","17/9/2025 11:12:49","17/9/2025 11:12:49","2022","陕西省"
"6624",,"制造业","地方政策政策数量","1","17/9/2025 11:12:49","17/9/2025 11:12:49","2022","陕西省"
"6625","3","信息传输、软件和信息技术服务业","地方政策政策数量","2","17/9/2025 11:12:49","21/10/2025 13:26:52","2022","陕西省"
"6626",,"互联网和相关服务","地方政策政策数量","2","17/9/2025 11:12:49","17/9/2025 11:12:49","2022","陕西省"
"6627","30","科学研究和技术服务业","地方政策政策数量","5","17/9/2025 11:12:49","21/10/2025 13:26:53","2022","陕西省"
"6628","5","专用设备制造业","地方政策政策数量","1","17/9/2025 11:12:50","21/10/2025 13:26:53","2022","陕西省"
"6629","18","通用设备制造业","地方政策政策数量","1","17/9/2025 11:12:50","21/10/2025 13:26:53","2022","陕西省"
"6630","32","仪器仪表制造业","地方政策政策数量","2","17/9/2025 11:12:50","21/10/2025 13:26:53","2022","陕西省"
"6631","12","汽车制造业","地方政策政策数量","1","17/9/2025 11:12:50","21/10/2025 13:26:53","2022","陕西省"
"6632","27","铁路、船舶、航空航天和其他运输设备制造业","地方政策政策数量","1","17/9/2025 11:12:50","21/10/2025 13:26:53","2022","陕西省"
"6633","19","半导体业","地方政策政策数量","1","17/9/2025 11:12:50","21/10/2025 13:26:53","2022","陕西省"
"6634","21","通信传输设备业","地方政策政策数量","2","17/9/2025 11:12:50","21/10/2025 13:26:53","2022","陕西省"
"6635","13","电力、热力、燃气及水生产和供应业","地方政策政策数量","1","17/9/2025 11:12:50","21/10/2025 13:26:53","2022","陕西省"
"6636","14","采矿业","地方政策政策数量","1","17/9/2025 11:12:50","21/10/2025 13:26:53","2022","陕西省"
"6637","29","金属冶炼和压延加工业","地方政策政策数量","1","17/9/2025 11:12:50","21/10/2025 13:26:53","2022","陕西省"
"6638","22","非金属矿物制品业","地方政策政策数量","1","17/9/2025 11:12:50","21/10/2025 13:26:53","2022","陕西省"
"6639","2","化学原料和化学制品制造业","地方政策政策数量","1","17/9/2025 11:12:50","21/10/2025 13:26:53","2022","陕西省"
"6640","36","造纸和纸制品业","地方政策政策数量","1","17/9/2025 11:12:50","21/10/2025 13:26:53","2022","陕西省"
"6641","15","纺织鞋服业","地方政策政策数量","1","17/9/2025 11:12:50","21/10/2025 13:26:53","2022","陕西省"
"6642","23","橡胶和塑料制品业","地方政策政策数量","1","17/9/2025 11:12:50","21/10/2025 13:26:53","2022","陕西省"
"6643","25","其他制造业","地方政策政策数量","1","17/9/2025 11:12:50","21/10/2025 13:26:53","2022","陕西省"
"6644",,"电信、广播电视和卫星传输服务","地方政策政策数量","1","17/9/2025 11:12:50","17/9/2025 11:12:50","2022","陕西省"
"6645",,"制造业","地方政策-陕西省工业和信息化厅政策数量","1","17/9/2025 11:12:50","17/9/2025 11:12:50","2022","陕西省"
"6646",,"制造业","地方政策-陕西省科学技术厅政策数量","1","17/9/2025 11:12:50","17/9/2025 11:12:50","2022","陕西省"
"6647",,"制造业","地方政策-陕西省财政厅政策数量","1","17/9/2025 11:12:50","17/9/2025 11:12:50","2022","陕西省"
"6648",,"制造业","地方政策-陕西省商务厅政策数量","1","17/9/2025 11:12:50","17/9/2025 11:12:50","2022","陕西省"
"6649",,"制造业","地方政策-陕西省人民政府国有资产监督管理委员会政策数量","1","17/9/2025 11:12:51","17/9/2025 11:12:51","2022","陕西省"
"6650",,"制造业","地方政策-中国证券监督管理委员会陕西监管局政策数量","1","17/9/2025 11:12:51","17/9/2025 11:12:51","2022","陕西省"
"6651","30","科学研究和技术服务业","地方政策-西安市人民政府政策数量","1","17/9/2025 11:12:51","21/10/2025 13:26:53","2022","陕西省"
"6652","3","信息传输、软件和信息技术服务业","地方政策-陕西省人民政府办公厅政策数量","1","17/9/2025 11:12:51","21/10/2025 13:26:52","2022","陕西省"
"6653",,"互联网和相关服务","地方政策-陕西省人民政府办公厅政策数量","1","17/9/2025 11:12:51","17/9/2025 11:12:51","2022","陕西省"
"6654","30","科学研究和技术服务业","地方政策-陕西省人民政府办公厅政策数量","1","17/9/2025 11:12:51","21/10/2025 13:26:53","2022","陕西省"
"6655","5","专用设备制造业","地方政策-陕西省人民政府办公厅政策数量","1","17/9/2025 11:12:51","21/10/2025 13:26:53","2022","陕西省"
"6656","18","通用设备制造业","地方政策-陕西省人民政府办公厅政策数量","1","17/9/2025 11:12:51","21/10/2025 13:26:53","2022","陕西省"
"6657","32","仪器仪表制造业","地方政策-陕西省人民政府办公厅政策数量","1","17/9/2025 11:12:51","21/10/2025 13:26:53","2022","陕西省"
"6658","12","汽车制造业","地方政策-陕西省人民政府办公厅政策数量","1","17/9/2025 11:12:51","21/10/2025 13:26:53","2022","陕西省"
"6659","27","铁路、船舶、航空航天和其他运输设备制造业","地方政策-陕西省人民政府办公厅政策数量","1","17/9/2025 11:12:51","21/10/2025 13:26:53","2022","陕西省"
"6660","19","半导体业","地方政策-陕西省人民政府办公厅政策数量","1","17/9/2025 11:12:51","21/10/2025 13:26:53","2022","陕西省"
"6661","21","通信传输设备业","地方政策-陕西省人民政府办公厅政策数量","1","17/9/2025 11:12:51","21/10/2025 13:26:53","2022","陕西省"
"6662","13","电力、热力、燃气及水生产和供应业","地方政策-陕西省淘汰落后产能工作协调领导小组办公室政策数量","1","17/9/2025 11:12:51","21/10/2025 13:26:53","2022","陕西省"
"6663","14","采矿业","地方政策-陕西省淘汰落后产能工作协调领导小组办公室政策数量","1","17/9/2025 11:12:52","21/10/2025 13:26:53","2022","陕西省"
"6664","29","金属冶炼和压延加工业","地方政策-陕西省淘汰落后产能工作协调领导小组办公室政策数量","1","17/9/2025 11:12:52","21/10/2025 13:26:53","2022","陕西省"
"6665","22","非金属矿物制品业","地方政策-陕西省淘汰落后产能工作协调领导小组办公室政策数量","1","17/9/2025 11:12:52","21/10/2025 13:26:53","2022","陕西省"
"6666","2","化学原料和化学制品制造业","地方政策-陕西省淘汰落后产能工作协调领导小组办公室政策数量","1","17/9/2025 11:12:52","21/10/2025 13:26:53","2022","陕西省"
"6667","36","造纸和纸制品业","地方政策-陕西省淘汰落后产能工作协调领导小组办公室政策数量","1","17/9/2025 11:12:52","21/10/2025 13:26:53","2022","陕西省"
"6668","15","纺织鞋服业","地方政策-陕西省淘汰落后产能工作协调领导小组办公室政策数量","1","17/9/2025 11:12:52","21/10/2025 13:26:53","2022","陕西省"
"6669","23","橡胶和塑料制品业","地方政策-陕西省淘汰落后产能工作协调领导小组办公室政策数量","1","17/9/2025 11:12:52","21/10/2025 13:26:53","2022","陕西省"
"6670","25","其他制造业","地方政策-陕西省淘汰落后产能工作协调领导小组办公室政策数量","1","17/9/2025 11:12:52","21/10/2025 13:26:53","2022","陕西省"
"6671","30","科学研究和技术服务业","地方政策-陕西省科学技术厅政策数量","3","17/9/2025 11:12:52","21/10/2025 13:26:53","2022","陕西省"
"6672","30","科学研究和技术服务业","地方政策-陕西省教育厅政策数量","1","17/9/2025 11:12:52","21/10/2025 13:26:53","2022","陕西省"
"6673","32","仪器仪表制造业","地方政策-陕西省人民政府政策数量","1","17/9/2025 11:12:52","21/10/2025 13:26:53","2022","陕西省"
"6674","3","信息传输、软件和信息技术服务业","地方政策-陕西省发展和改革委员会政策数量","1","17/9/2025 11:12:52","21/10/2025 13:26:52","2022","陕西省"
"6675","21","通信传输设备业","地方政策-陕西省发展和改革委员会政策数量","1","17/9/2025 11:12:52","21/10/2025 13:26:53","2022","陕西省"
"6676",,"互联网和相关服务","地方政策-陕西省发展和改革委员会政策数量","1","17/9/2025 11:12:52","17/9/2025 11:12:52","2022","陕西省"
"6677",,"电信、广播电视和卫星传输服务","地方政策-陕西省发展和改革委员会政策数量","1","17/9/2025 11:12:52","17/9/2025 11:12:52","2022","陕西省"
"6678",,,"发布政策数量","12","17/9/2025 11:12:52","17/9/2025 11:12:52","2022","浙江省"
"6679",,,"地方政策政策数量","12","17/9/2025 11:12:52","17/9/2025 11:12:52","2022","浙江省"
"6680",,,"浙江省人民政府发布政策数量","1","17/9/2025 11:12:52","17/9/2025 11:12:52","2022","浙江省"
"6681",,,"浙江省数字化改革数字经济组发布政策数量","1","17/9/2025 11:12:53","17/9/2025 11:12:53","2022","浙江省"
"6682",,,"浙江省科学技术厅办公室发布政策数量","1","17/9/2025 11:12:53","17/9/2025 11:12:53","2022","浙江省"
"6683",,,"杭州市人民政府办公厅发布政策数量","2","17/9/2025 11:12:53","17/9/2025 11:12:53","2022","浙江省"
"6684",,,"浙江省人民政府办公厅发布政策数量","2","17/9/2025 11:12:53","17/9/2025 11:12:53","2022","浙江省"
"6685",,,"海宁市人民政府办公室发布政策数量","1","17/9/2025 11:12:53","17/9/2025 11:12:53","2022","浙江省"
"6686",,,"区投促局发布政策数量","1","17/9/2025 11:12:53","17/9/2025 11:12:53","2022","浙江省"
"6687",,,"浙江省科学技术厅发布政策数量","3","17/9/2025 11:12:53","17/9/2025 11:12:53","2022","浙江省"
"6688",,,"中共浙江省委人才工作领导小组办公室发布政策数量","1","17/9/2025 11:12:53","17/9/2025 11:12:53","2022","浙江省"
"6689",,,"浙江省教育厅发布政策数量","1","17/9/2025 11:12:53","17/9/2025 11:12:53","2022","浙江省"
"6690",,,"浙江省财政厅发布政策数量","2","17/9/2025 11:12:53","17/9/2025 11:12:53","2022","浙江省"
"6691",,,"浙江省人力资源和社会保障厅发布政策数量","1","17/9/2025 11:12:53","17/9/2025 11:12:53","2022","浙江省"
"6692",,,"浙江省科学技术协会发布政策数量","1","17/9/2025 11:12:53","17/9/2025 11:12:53","2022","浙江省"
"6693",,,"浙江省发展和改革委员会发布政策数量","2","17/9/2025 11:12:53","17/9/2025 11:12:53","2022","浙江省"
"6694",,,"中共浙江省委网络安全和信息化委员会办公室发布政策数量","1","17/9/2025 11:12:53","17/9/2025 11:12:53","2022","浙江省"
"6695",,,"浙江省经济和信息化厅发布政策数量","2","17/9/2025 11:12:53","17/9/2025 11:12:53","2022","浙江省"
"6696",,,"浙江省市场监督管理局发布政策数量","1","17/9/2025 11:12:53","17/9/2025 11:12:53","2022","浙江省"
"6697",,,"浙江省人民政府国有资产监督管理委员会发布政策数量","1","17/9/2025 11:12:53","17/9/2025 11:12:53","2022","浙江省"
"6698",,,"国家税务总局浙江省税务局发布政策数量","1","17/9/2025 11:12:53","17/9/2025 11:12:53","2022","浙江省"
"6699",,,"中国人民银行杭州中心支行发布政策数量","1","17/9/2025 11:12:53","17/9/2025 11:12:53","2022","浙江省"
"6700","30","科学研究和技术服务业","政策数量","3","17/9/2025 11:12:53","21/10/2025 13:26:53","2022","浙江省"
"6701","13","电力、热力、燃气及水生产和供应业","政策数量","2","17/9/2025 11:12:54","21/10/2025 13:26:53","2022","浙江省"
"6702","1","医药制造业","政策数量","2","17/9/2025 11:12:54","21/10/2025 13:26:53","2022","浙江省"
"6703","3","信息传输、软件和信息技术服务业","政策数量","2","17/9/2025 11:12:54","21/10/2025 13:26:52","2022","浙江省"
"6704",,"互联网和相关服务","政策数量","1","17/9/2025 11:12:54","17/9/2025 11:12:54","2022","浙江省"
